,Unnamed: 0,tc,test #,kp,kd,ki,ess_step,IAE,ITAE,R_ess_step,R_IAE,R_ITAE,Kr,Tn,Tv,PR,RT,P-Eng,S-Eng,Eng-rel,osc_p,osc_s,parameter_code,eng-diff,mr_RT,mr_PR,mr_ess_g,mr_IAE,mr_ITAE,mr_Eng_p_s,mr_EngS,mr_osc,total_one
1437,1437,tc104,490,20.0,0.1,952.3809523809524,0.9523809523809523,0.0687386354243376,0.00252,0.8837737038044082,19.92926303916703,7.5152734161636925,0.05,0.021,0.005,1.525,0.121,101493290.983,162030693314.601,0.0006263831185733,1,1,hll,829109060968.9551,1.0,0.0,1.0,1.0,1.0,1.0,,,5.0
1438,1438,tc104,491,4.545454545454546,0.0454545454545454,68.87052341597797,0.819672131147541,0.0821583836257749,0.0036,0.0104967437487317,6.7360596235648735,0.9402624398530648,0.22,0.066,0.01,1.149,0.11,56737481.427,562529105646.215,0.0001008614147383,1,1,lll,428610648637.34106,1.0,0.0,,1.0,,,1.0,1.0,4.0
1439,1439,tc104,492,6.666666666666667,0.0,229.8850574712644,div0,0.0036,0.0036,0.2479288863408726,10.57647044571,2.47402444892971,0.15,0.029,0.0,1.454,0.075,132734391.909,674033511967.471,0.0001969255082311,1,1,lll,317106242316.0851,1.0,0.0,,0.0,,,1.0,1.0,3.0
1440,1440,tc104,493,7.142857142857142,0.3928571428571428,170.06802721088434,0.8771929824561403,0.1926784886799769,0.0197999999999999,0.0104726353813333,7.868468834120771,0.9787529210177498,0.14,0.042,0.055,1.087,0.16,36997139.235,308136413838.021,0.0001200674038299,1,3,lll,683003340445.535,0.0,0.0,,1.0,,,1.0,1.0,3.0
1441,1441,tc104,494,6.25,0.21875,160.25641025641025,0.8620689655172414,0.1385471490143337,0.0102374999999999,0.010869758201494,6.956084908496219,0.904750429171149,0.16,0.039,0.035,1.13,0.122,50226252.167,429982861955.759,0.000116809893163,1,3,lll,561156892327.7971,1.0,0.0,,1.0,,,1.0,1.0,4.0
1442,1442,tc104,495,16.666666666666668,0.1666666666666666,529.1005291005291,0.9433962264150942,0.1086853255964208,0.0063,0.0077377087626331,16.61813894919035,5.409544112312662,0.06,0.0315,0.01,1.404,0.138,66571899.768,113296237414.202,0.0005875914442296,1,1,hll,877843516869.354,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1443,1443,tc104,496,8.333333333333334,0.4583333333333333,163.39869281045753,0.8928571428571428,0.2293332727713098,0.0280499999999999,0.0019134785581655,9.344449009491296,1.4414903874825375,0.12,0.051,0.055,1.104,0.179,33139416.913,214181672932.879,0.0001547257356766,1,3,lll,776958081350.677,0.0,0.0,,0.0,,,1.0,1.0,2.0
1444,1444,tc104,497,7.692307692307692,0.1923076923076923,115.6737998843262,0.8849557522123894,0.1696291203229518,0.0153461538461538,0.0579606849751286,9.83578430025211,1.9412984193145384,0.13,0.0665,0.025,1.166,0.152,40763375.028,244866836751.44,0.0001664716037859,1,3,lll,746272917532.116,0.0,0.0,,0.0,,,1.0,1.0,2.0
1445,1445,tc104,498,3.333333333333333,0.0833333333333333,277.77777777777777,0.7692307692307692,0.0474341649025256,0.0012,4.401850475233005e-07,3.034004405802891,0.110064263043472,0.3,0.012,0.025,1.031,0.069,93200409.467,1197388523487.748,7.783639782643502e-05,1,1,lll,-206248769204.19202,1.0,1.0,,1.0,,,0.0,1.0,4.0
1446,1446,tc104,499,6.25,0.5,378.7878787878788,0.8620689655172414,0.1362442659343871,0.0098999999999999,8.065153807024217e-06,6.497731176299119,0.4927986574032232,0.16,0.0165,0.08,1.001,0.185,36645829.118,576328996288.374,6.358491305140539e-05,1,1,lll,414810757995.182,0.0,1.0,,1.0,,,1.0,1.0,4.0
1447,1447,tc104,49,8.333333333333334,0.2916666666666667,427.35042735042737,0.8928571428571428,0.1131232734674876,0.006825,0.0004486452792775,6.035313293856934,0.678083700294709,0.12,0.0195,0.035,1.145,0.099,64106022.068,407494727880.296,0.0001573174269062,1,1,lll,583645026403.26,1.0,0.0,,1.0,,,1.0,1.0,4.0
1448,1448,tc104,4,16.666666666666668,1.0,709.2198581560284,0.9433962264150942,0.2299456457513383,0.0282,0.0636744004591918,9.722773176344148,1.5546576225021087,0.06,0.0235,0.06,1.133,0.165,37239685.005,95552838135.649,0.0003897287169234,1,1,hlh,895586916147.907,0.0,0.0,1.0,,,1.0,,,2.0
1449,1449,tc104,500,16.666666666666668,1.3333333333333337,6666.666666666667,0.9433962264150942,0.0866025403784438,0.0039999999999999,1.2682556118193132e-05,6.304191872779571,0.5488073000185693,0.06,0.0025,0.08,1.0,0.196,53455645.453,1571766024474.752,3.4009925536381055e-05,7,31,hhh,-580626270191.1959,0.0,1.0,1.0,1.0,0.0,1.0,,,4.0
1450,1450,tc104,501,16.666666666666668,1.3333333333333337,1388.888888888889,0.9433962264150942,0.1897366596101027,0.0192,4.917807059712232e-05,6.943292990210608,0.5532566421986886,0.06,0.012,0.08,1.024,0.169,35639800.944,157223035142.966,0.0002266830742174,1,1,heh,833916719140.5901,0.0,1.0,0.0,1.0,0.0,0.0,,,2.0
1451,1451,tc104,502,6.25,0.5,134.40860215053763,0.8620689655172414,0.2287192602296536,0.0279,0.0029286205563607,8.661743727262206,1.0187855593981443,0.16,0.0465,0.08,1.046,0.207,29158453.436,385035229588.607,7.572931304793723e-05,1,3,lll,606104524694.949,0.0,1.0,,0.0,,,1.0,1.0,3.0
1452,1452,tc104,503,4.545454545454546,0.0227272727272727,45.91368227731864,0.819672131147541,0.0711512473537885,0.0027,0.0100497618780792,6.810459516421953,0.9444610011413084,0.22,0.099,0.005,1.107,0.126,48998997.15,557956561949.396,8.781865917806694e-05,1,1,lll,433183192334.16003,1.0,0.0,,1.0,,,1.0,1.0,4.0
1453,1453,tc104,504,11.11111111111111,0.3888888888888889,427.35042735042737,0.9174311926605504,0.1508310312899835,0.0121333333333333,0.0642254447314627,8.78204168260569,1.492759434971153,0.09,0.026,0.035,1.198,0.124,53700910.208,200644719796.75,0.0002676417812659,1,1,ell,790495034486.806,1.0,0.0,1.0,1.0,1.0,0.0,,,4.0
1454,1454,tc104,505,6.666666666666667,0.5333333333333333,130.71895424836603,0.8695652173913044,0.2473863375370596,0.0326399999999999,0.0086818902540954,9.16657389433638,1.1640552377386446,0.15,0.051,0.08,1.052,0.214,28009119.711,328183278237.882,8.534596845210904e-05,1,3,lll,662956476045.6741,0.0,0.0,,0.0,,,1.0,1.0,2.0
1455,1455,tc104,506,6.666666666666667,0.0,166.66666666666666,div0,0.0326399999999999,0.0326399999999999,0.223666204171522,10.015683246704109,2.219408729660504,0.15,0.04,0.0,1.374,0.087,96023646.211,488453148312.085,0.0001965872193532,1,1,lll,502686605971.471,1.0,0.0,,0.0,,,1.0,1.0,3.0
1456,1456,tc104,507,14.285714285714285,0.5714285714285714,386.1003861003861,0.9345794392523364,0.2181087539999909,0.0253714285714285,0.2702838048562057,11.942284917238254,2.652852986487098,0.07,0.037,0.04,1.205,0.166,39760875.262,98950891828.264,0.0004018243244437,1,1,hlh,892188862455.292,0.0,0.0,1.0,,,1.0,,,2.0
1457,1457,tc104,508,16.666666666666668,0.9166666666666669,1754.3859649122808,0.9433962264150942,0.1399776767916941,0.01045,4.45067165344426e-05,5.543331331546827,0.4041709016600635,0.06,0.0095,0.055,1.06,0.116,52215996.697,249340216180.939,0.0002094166656978,1,1,hhh,741799538102.6171,1.0,0.0,0.0,1.0,1.0,1.0,,,4.0
1458,1458,tc104,509,3.333333333333333,0.1166666666666666,128.2051282051282,0.7692307692307692,0.0826135582092915,0.00364,4.051361969459322e-06,4.742017393460602,0.2988227689971347,0.3,0.026,0.035,1.049,0.109,54997098.05,587020518225.097,9.368854468032576e-05,1,3,lll,404119236058.459,1.0,1.0,,1.0,,,1.0,1.0,5.0
1459,1459,tc104,50,3.333333333333333,0.0,333.3333333333333,div0,0.00364,0.00364,0.1104201353962537,9.756814460118314,2.130056812037723,0.3,0.01,0.0,1.553,0.048,513921413.601,7840630114499.714,6.554593267326853e-05,1,1,lll,-6849490360216.158,1.0,0.0,,0.0,,,0.0,1.0,2.0
1460,1460,tc104,510,3.333333333333333,0.2,166.66666666666666,0.7692307692307692,0.0948683298050513,0.0048,3.874938116155136e-06,5.642422935257546,0.3547330099222299,0.3,0.02,0.06,1.002,0.155,41318283.793,598649943318.757,6.901910582993187e-05,1,3,lll,392489810964.7991,0.0,1.0,,1.0,,,1.0,1.0,4.0
1461,1461,tc104,511,6.25,0.21875,104.16666666666669,0.8620689655172414,0.171846588560844,0.01575,0.0340819955011255,8.191307276475918,1.249953266537129,0.16,0.06,0.035,1.123,0.148,41071816.502,368237935405.65,0.0001115360818454,1,3,lll,622901818877.906,0.0,0.0,,0.0,,,1.0,1.0,2.0
1462,1462,tc104,512,11.11111111111111,0.0,1058.201058201058,div0,0.01575,0.01575,1.639368662252764,20.6326604757401,8.11594977504642,0.09,0.0105,0.0,1.715,0.063,389276651.299,1906306517794.385,0.0002042046479227,1,1,ell,-915166763510.829,1.0,0.0,1.0,1.0,1.0,1.0,,,5.0
1463,1463,tc104,513,6.666666666666667,0.0666666666666666,283.6879432624113,0.8695652173913044,0.0593717104351895,0.00188,0.0004451924064028,7.953010398494174,1.4186674627732625,0.15,0.0235,0.01,1.348,0.075,112224451.43,685792400239.816,0.0001636420167251,1,1,lll,305347354043.74,1.0,0.0,,1.0,,,1.0,1.0,4.0
1464,1464,tc104,514,6.25,0.15625,320.5128205128205,0.8620689655172414,0.0827977581218235,0.0036562499999999,0.0008004939353867,5.331716011355689,0.562041898551757,0.16,0.0195,0.025,1.173,0.081,81413860.186,652999361214.476,0.0001246767838096,1,1,lll,338140393069.0801,1.0,0.0,,1.0,,,1.0,1.0,4.0
1465,1465,tc104,515,4.3478260869565215,0.108695652173913,108.69565217391305,0.8130081300813008,0.098907071009368,0.0052173913043478,0.0015256171234057,5.859378062765917,0.6184507024369272,0.23,0.04,0.025,1.118,0.108,56930734.513,569218336646.217,0.000100015636967,1,1,lll,421921417637.339,1.0,0.0,,1.0,,,1.0,1.0,4.0
1466,1466,tc104,516,6.25,0.25,290.69767441860466,0.8620689655172414,0.1099715872396138,0.00645,2.4153821897243688e-05,5.074986700016027,0.4113410964442198,0.16,0.0215,0.04,1.086,0.103,58867046.585,578241093076.931,0.000101803637427,1,1,lll,412898661206.625,1.0,0.0,,1.0,,,1.0,1.0,4.0
1467,1467,tc104,517,6.25,0.25,6250.0,0.8620689655172414,0.0237170824512628,0.0003,8.812403310196146,27.6286017943682,19.072608845191,0.16,0.001,0.04,0.983,0.103,1655571442.368,149658375713334.4,1.1062337369872244e-05,41,41,lhl,-148667235959050.84,1.0,0.0,0.0,0.0,1.0,0.0,,,2.0
1468,1468,tc104,518,3.333333333333333,0.1166666666666666,215.05376344086025,0.7692307692307692,0.0637867541108653,0.00217,3.2418824957858305e-07,3.7879938057896183,0.1667742192672375,0.3,0.0155,0.035,1.021,0.094,66065104.581,749290821595.098,8.817017728891958e-05,1,1,lll,241848932688.458,1.0,1.0,,1.0,,,1.0,1.0,5.0
1469,1469,tc104,519,8.333333333333334,0.5,3333.333333333333,0.8928571428571428,0.053033008588991,0.0014999999999999,8.738000246921729e-06,5.195139697275711,0.3647884385263956,0.12,0.0025,0.06,1.0,0.131,91167833.743,5594944520930.422,1.6294680564203178e-05,19,47,lhl,-4603804766646.866,0.0,1.0,1.0,1.0,0.0,0.0,,,3.0
1470,1470,tc104,51,6.666666666666667,0.0333333333333333,701.7543859649123,0.8695652173913044,0.0266926956300782,0.00038,0.0641629466065154,9.001483667045889,1.8645303978615055,0.15,0.0095,0.005,1.531,0.052,289288375.746,2585737010517.738,0.0001118784990775,1,1,lll,-1594597256234.1816,1.0,0.0,,0.0,,,0.0,1.0,2.0
1471,1471,tc104,520,10.0,0.4,151.5151515151515,0.9090909090909091,0.2437211521390788,0.0316799999999999,0.256629856108475,11.564786559318078,2.4661462032532104,0.1,0.066,0.04,1.15,0.19,32148649.035,143590094859.082,0.0002238918294924,1,3,lll,847549659424.474,0.0,0.0,,0.0,,,1.0,1.0,2.0
1472,1472,tc104,521,11.11111111111111,0.8888888888888888,1111.111111111111,0.9174311926605504,0.1414213562373095,0.0106666666666666,1.8206256413577648e-07,6.32149459403021,0.4639158435341934,0.09,0.01,0.08,1.0,0.179,38516662.063,367296070609.107,0.0001048654345774,1,1,elh,623843683674.449,0.0,1.0,0.0,0.0,0.0,1.0,,,2.0
1473,1473,tc104,522,3.333333333333333,0.2666666666666666,229.8850574712644,0.7692307692307692,0.0932737905308881,0.00464,4.622351156058357e-06,7.025382118536394,0.6116124889505222,0.3,0.0145,0.08,1.0,0.203,35167277.343,669557571969.913,5.252315680567088e-05,11,49,lll,321582182313.64307,0.0,1.0,,1.0,,,1.0,0.0,3.0
1474,1474,tc104,523,10.0,0.8,444.44444444444446,0.9090909090909091,0.201246117974981,0.0216,0.0004347573160998,7.561223301189027,0.7131906845198126,0.1,0.0225,0.08,1.036,0.181,32709732.145,212878080233.73,0.0001536547685374,1,3,llh,778261674049.826,0.0,1.0,1.0,0.0,1.0,1.0,,,4.0
1475,1475,tc104,524,11.11111111111111,0.0,217.8649237472767,div0,0.0216,0.0216,0.7032884684052476,14.430993184985974,4.283647451675744,0.09,0.051,0.0,1.359,0.132,61141149.763,159941850309.485,0.0003822711169383,1,1,ell,831197903974.071,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
1476,1476,tc104,525,6.25,0.34375,135.8695652173913,0.8620689655172414,0.1886216450993893,0.018975,0.0072875550460338,7.660160805806258,0.9195350482833536,0.16,0.046,0.055,1.079,0.162,36864353.969,387786130894.966,9.506362149652256e-05,1,3,lll,603353623388.5901,0.0,0.0,,1.0,,,1.0,1.0,3.0
1477,1477,tc104,526,4.3478260869565215,0.3478260869565217,170.50298380221653,0.8130081300813008,0.1412675537380414,0.0106434782608695,5.221083654305403e-07,7.060800896350889,0.5627898875324704,0.23,0.0255,0.08,1.003,0.196,33210946.071,643255057125.828,5.162951414543416e-05,1,3,lll,347884697157.728,0.0,1.0,,1.0,,,1.0,1.0,4.0
1478,1478,tc104,527,16.666666666666668,0.0,317.46031746031747,div0,0.0106434782608695,0.0106434782608695,0.5462628678680232,18.634673047028407,6.506808144773473,0.06,0.0525,0.0,1.374,0.17,49269541.251,75386526756.848,0.0006535589762599,1,1,hll,915753227526.708,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1479,1479,tc104,528,11.11111111111111,0.2777777777777778,284.9002849002849,0.9174311926605504,0.1561249499599599,0.013,0.1389608939481093,11.1437689583105,2.5026749032021045,0.09,0.039,0.025,1.245,0.138,50219709.389,160499501815.536,0.0003128963568168,1,1,ell,830640252468.02,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
1480,1480,tc104,529,7.142857142857142,0.0357142857142857,1785.7142857142856,0.8771929824561403,0.0179284291400159,0.0001714285714285,0.4089689579207203,11.663611212976509,3.1331247154551285,0.14,0.004,0.005,1.541,0.047,688669904.171,12790491150376.828,5.38423345964092e-05,1,1,lhl,-11799351396093.271,1.0,0.0,0.0,0.0,1.0,0.0,,,2.0
1481,1481,tc104,52,11.11111111111111,0.2777777777777778,766.2835249042145,0.9174311926605504,0.0951971638232988,0.0048333333333333,0.0242098699780086,7.299740589534322,1.1059093385845578,0.09,0.0145,0.025,1.261,0.087,87089568.162,406534161395.1,0.000214224477134,1,1,ell,584605592888.456,1.0,0.0,1.0,0.0,1.0,1.0,,,4.0
1482,1482,tc104,530,20.0,1.2,869.5652173913044,0.9523809523809523,0.2491987158875422,0.03312,0.1315456707097126,10.873273648744146,1.9920799543971768,0.05,0.023,0.06,1.153,0.174,36405621.676,73236038721.288,0.0004970998201383,1,1,hlh,917903715562.2681,0.0,0.0,1.0,,,1.0,,,2.0
1483,1483,tc104,531,8.333333333333334,0.3333333333333333,252.5252525252525,0.8928571428571428,0.1573213272255227,0.0132,0.0185222987370679,7.789530173436442,1.1188733848361694,0.12,0.033,0.04,1.142,0.131,47312790.635,270435828463.883,0.0001749501569512,1,1,lll,720703925819.6731,0.0,0.0,,1.0,,,1.0,1.0,3.0
1484,1484,tc104,532,14.285714285714285,0.1428571428571428,144.3001443001443,0.9345794392523364,0.1783856176137206,0.0169714285714285,0.1755140686526175,16.454440314394787,5.055210951369272,0.07,0.099,0.01,1.205,0.229,27642854.502,68892497726.23,0.0004012462229464,1,1,hll,922247256557.326,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1485,1485,tc104,533,6.25,0.34375,231.4814814814815,0.8620689655172414,0.1445088665099826,0.0111374999999999,0.0002523419640283,5.97732305435057,0.5069715256072763,0.16,0.027,0.055,1.056,0.136,44072559.153,485678453282.749,9.07443162345564e-05,1,3,lll,505461301000.807,0.0,0.0,,1.0,,,1.0,1.0,3.0
1486,1486,tc104,534,11.11111111111111,0.6666666666666666,888.8888888888888,0.9174311926605504,0.1369306393762915,0.01,2.050818596899262e-05,5.409114906113798,0.3640757494763161,0.09,0.0125,0.06,1.034,0.127,47291520.024,320975290997.919,0.0001473369488254,1,1,elh,670164463285.637,0.0,1.0,1.0,0.0,0.0,1.0,,,3.0
1487,1487,tc104,535,20.0,0.5,6666.666666666667,0.9523809523809523,0.0580947501931112,0.0018,0.0001248988737216,4.049007479806594,0.3036280966216033,0.05,0.003,0.025,1.232,0.055,154676017.676,1733370244166.484,8.923426382594805e-05,1,1,hhl,-742230489882.9279,1.0,0.0,0.0,,0.0,0.0,,,1.0
1488,1488,tc104,536,20.0,1.2,333.33333333333337,0.9523809523809523,0.4024922359499621,0.0864,0.253388722463697,16.88908819425668,4.736250580685875,0.05,0.06,0.06,1.166,0.265,23355969.575,39577788394.312,0.0005901282138937,1,1,hlh,951561965889.244,0.0,0.0,1.0,,,1.0,,,2.0
1489,1489,tc104,537,4.3478260869565215,0.0217391304347826,164.06890894175552,0.8130081300813008,0.0360027172887535,0.000691304347826,0.0036122219964056,6.4556321101777225,0.9141572458132644,0.23,0.0265,0.005,1.309,0.069,118289175.218,825258128513.275,0.0001433359710507,1,1,lll,165881625770.281,1.0,0.0,,1.0,,,1.0,1.0,4.0
1490,1490,tc104,538,14.285714285714285,0.0714285714285714,892.8571428571428,0.9345794392523364,0.0507092552837109,0.0013714285714285,1.5271616335872409,16.331089341642112,5.385969096791712,0.07,0.016,0.005,1.556,0.089,151955092.524,421127906961.707,0.0003608288361137,1,1,hll,570011847321.8491,1.0,0.0,1.0,1.0,1.0,1.0,,,5.0
1491,1491,tc104,539,7.142857142857142,0.3928571428571428,72.15007215007215,0.8771929824561403,0.2958190808102624,0.0466714285714285,0.006440541062048,11.004817062517947,1.995527861046679,0.14,0.099,0.055,1.082,0.23,26099048.4,249825157925.939,0.0001044692560856,1,3,lll,741314596357.6171,0.0,0.0,,0.0,,,1.0,1.0,2.0
1492,1492,tc104,53,20.0,0.8,1333.3333333333337,0.9523809523809523,0.1643167672515498,0.0144,0.0839520749370024,9.69572925112598,1.7797203757903737,0.05,0.015,0.04,1.225,0.127,56519907.208,134987248185.484,0.0004187055293573,1,1,hlh,856152506098.072,0.0,0.0,1.0,,,1.0,,,2.0
1493,1493,tc104,540,3.333333333333333,0.1333333333333333,317.46031746031747,0.7692307692307692,0.0561248608016091,0.00168,3.500991212490589e-06,3.795177906251081,0.1632679366629595,0.3,0.0105,0.04,1.0,0.105,67348099.686,1027651003254.961,6.553596451780127e-05,1,1,lll,-36511248971.40503,1.0,1.0,,1.0,,,0.0,1.0,4.0
1494,1494,tc104,541,3.333333333333333,0.1166666666666666,1333.3333333333333,0.7692307692307692,0.0256173769148989,0.00035,13.905095229076975,15.090752682821888,9.248058072925785,0.3,0.0025,0.035,1.028,0.093,1046680796.102,126530106601987.4,8.272187736270822e-06,41,41,lll,-125538966847703.84,1.0,1.0,,0.0,,,0.0,0.0,2.0
1495,1495,tc104,542,4.3478260869565215,0.108695652173913,52.70092226613965,0.8130081300813008,0.142044466399725,0.0107608695652173,0.0060776817312273,7.190247032327034,0.9305883965426488,0.23,0.0825,0.025,1.085,0.148,41498376.018,567653307004.32,7.310514270937593e-05,1,1,lll,423486447279.2361,0.0,0.0,,1.0,,,1.0,1.0,3.0
1496,1496,tc104,543,3.333333333333333,0.0333333333333333,72.46376811594203,0.7692307692307692,0.0587367006223536,0.00184,0.0001166632578701,5.375527422481861,0.5297757572058069,0.3,0.046,0.01,1.129,0.095,65873564.589,593272346141.586,0.0001110342745914,1,1,lll,397867408141.97,1.0,0.0,,1.0,,,1.0,1.0,4.0
1497,1497,tc104,544,6.25,0.25,63.13131313131313,0.8620689655172414,0.2359819908382841,0.0297,0.0594910103082497,9.67234670358446,1.6470957452953157,0.16,0.099,0.04,1.09,0.196,30899224.755,329351673126.226,9.38183324277745e-05,1,1,lll,661788081157.3301,0.0,0.0,,0.0,,,1.0,1.0,2.0
1498,1498,tc104,545,6.666666666666667,0.4,251.5723270440252,0.8695652173913044,0.154434452114805,0.01272,0.0002204009574597,6.257115225635021,0.5375558998910344,0.15,0.0265,0.06,1.051,0.145,41233429.864,429092221416.386,9.609456383966368e-05,1,3,lll,562047532867.17,0.0,0.0,,1.0,,,1.0,1.0,3.0
1499,1499,tc104,546,8.333333333333334,0.4583333333333333,595.2380952380953,0.8928571428571428,0.1201561484069791,0.0077,3.2792860778840804e-05,4.927782655192614,0.3071714760073886,0.12,0.014,0.055,1.032,0.119,51116781.0,473313122905.263,0.0001079978105957,1,1,lll,517826631378.293,1.0,1.0,,1.0,,,1.0,1.0,5.0
1500,1500,tc104,547,6.666666666666667,0.0666666666666666,1666.6666666666667,0.8695652173913044,0.0244948974278317,0.00032,0.0019080811745197,4.999738647730799,0.5397746921742292,0.15,0.004,0.01,1.366,0.048,300591064.972,5893984288136.436,5.099963798292396e-05,1,1,lhl,-4902844533852.88,1.0,0.0,0.0,1.0,1.0,0.0,,,3.0
1501,1501,tc104,548,10.0,0.35,3333.333333333333,0.9090909090909091,0.0486055552380589,0.00126,1.1730420226285789e-05,3.1603139659285704,0.1232570297746688,0.1,0.003,0.035,1.001,0.104,108023019.511,2370375657785.711,4.55721097017634e-05,5,5,lhl,-1379235903502.1548,1.0,1.0,1.0,1.0,0.0,0.0,,,4.0
1502,1502,tc104,549,20.0,1.6,298.5074626865671,0.9523809523809523,0.491121166312347,0.1286399999999999,0.8887116349047943,17.27055868859311,4.533244267766816,0.05,0.067,0.08,1.129,0.306,19450767.684,36606222771.782,0.0005313513990575,1,3,hlh,954533531511.774,0.0,0.0,1.0,,,1.0,,,2.0
1503,1503,tc104,54,3.333333333333333,0.2,61.16207951070336,0.7692307692307692,0.1566045976336582,0.01308,0.0002275772736481,7.70298565792524,0.7726501650642557,0.3,0.0545,0.06,1.035,0.192,32383001.241,690818111810.876,4.687630605994511e-05,1,3,lll,300321642472.68005,0.0,1.0,,1.0,,,1.0,1.0,4.0
1504,1504,tc104,550,10.0,0.25,625.0,0.9090909090909091,0.0948683298050513,0.0048,0.0198354426354541,7.032282838300274,1.019374717257068,0.1,0.016,0.025,1.247,0.087,84515733.242,423597614261.955,0.0001995189075586,1,1,lll,567542140021.6011,1.0,0.0,,1.0,,,1.0,1.0,4.0
1505,1505,tc104,551,7.692307692307692,0.1923076923076923,809.7165991902833,0.8849557522123894,0.0641137810698832,0.0021923076923076,2.536634696070905e-06,4.080124560007535,0.2998920061142772,0.13,0.0095,0.025,1.159,0.065,107365019.342,983684290808.906,0.0001091458106479,1,1,lll,7455463474.650024,1.0,0.0,,1.0,,,1.0,1.0,4.0
1506,1506,tc104,552,6.666666666666667,0.3666666666666667,1904.7619047619048,0.8695652173913044,0.0537354631505117,0.00154,8.188325679725494e-06,4.769525780607903,0.3020027391210954,0.15,0.0035,0.055,1.0,0.137,72083115.939,2637429494530.41,2.733082195694269e-05,5,27,lhl,-1646289740246.854,0.0,1.0,1.0,1.0,0.0,0.0,,,3.0
1507,1507,tc104,553,8.333333333333334,0.5,101.010101010101,0.8928571428571428,0.3046514401738485,0.0495,0.0558566286191251,11.367916877104523,2.0884584451479644,0.12,0.0825,0.06,1.092,0.229,25901585.389,188700887205.554,0.0001372626582342,1,3,lll,802438867078.0021,0.0,0.0,,0.0,,,1.0,1.0,2.0
1508,1508,tc104,554,14.285714285714285,0.8571428571428571,213.2196162046908,0.9345794392523364,0.3594638865230911,0.0689142857142857,0.1051534358667964,14.324201531578751,3.390221076258248,0.07,0.067,0.06,1.137,0.246,24382740.54,70405540317.923,0.0003463184918388,1,3,hlh,920734213965.633,0.0,0.0,1.0,,,1.0,,,2.0
1509,1509,tc104,555,10.0,0.6,190.47619047619048,0.9090909090909091,0.2662235902394826,0.0377999999999999,0.0777911325835134,10.548530980522033,1.8201767940539688,0.1,0.0525,0.06,1.11,0.198,29974782.845,148743284265.371,0.0002015202433712,1,3,llh,842396470018.185,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1510,1510,tc104,556,7.142857142857142,0.0,952.3809523809524,div0,0.0377999999999999,0.0377999999999999,2.97545615394803,23.044646212619973,9.802886804345226,0.14,0.0075,0.0,1.731,0.049,935563698.873,9497886310915.045,9.850230548641576e-05,1,1,lll,-8506746556631.489,1.0,0.0,,0.0,,,0.0,1.0,2.0
1511,1511,tc104,557,4.545454545454546,0.1818181818181818,135.68521031207598,0.819672131147541,0.1170664147163713,0.0073090909090909,3.907802181402076e-05,5.688926923842661,0.4922666611553667,0.22,0.0335,0.04,1.073,0.122,49090997.838,568336791711.988,8.637659668332275e-05,1,3,lll,422802962571.568,1.0,0.0,,1.0,,,1.0,1.0,4.0
1512,1512,tc104,558,8.333333333333334,0.4583333333333333,213.67521367521368,0.8928571428571428,0.200546129356814,0.02145,0.0180952921107433,8.272335161169194,1.100948408833566,0.12,0.039,0.055,1.099,0.161,36846422.473,236850266731.543,0.0001555684229596,1,3,lll,754289487552.0131,0.0,0.0,,0.0,,,1.0,1.0,2.0
1513,1513,tc104,559,7.692307692307692,0.6153846153846153,904.9773755656108,0.8849557522123894,0.1084860856019368,0.006276923076923,9.808243333964128e-06,6.40623158345342,0.5288724250055865,0.13,0.0085,0.08,1.0,0.19,40202900.176,640423126700.804,6.277552839652867e-05,7,41,llh,350716627582.7521,0.0,1.0,0.0,0.0,1.0,1.0,,,3.0
1514,1514,tc104,55,4.545454545454546,0.1590909090909091,178.25311942959004,0.819672131147541,0.0955397347133165,0.0048681818181818,6.056594972392304e-05,4.967719760312377,0.3731082519950396,0.22,0.0255,0.035,1.077,0.104,57804556.136,582002040847.324,9.932019491176288e-05,1,1,lll,409137713436.23206,1.0,0.0,,1.0,,,1.0,1.0,4.0
1515,1515,tc104,560,7.692307692307692,0.0769230769230769,301.65912518853696,0.8849557522123894,0.0664338884791605,0.0023538461538461,0.1057511502663146,9.110040548916434,1.8330782569760016,0.13,0.0255,0.01,1.357,0.084,101315194.746,498413463470.886,0.0002032753971781,1,1,lll,492726290812.67004,1.0,0.0,,0.0,,,1.0,1.0,3.0
1516,1516,tc104,561,7.142857142857142,0.1785714285714285,396.8253968253968,0.8771929824561403,0.0850420064270761,0.0038571428571428,0.001303487343975,5.629041070627522,0.6389944463748047,0.14,0.018,0.025,1.195,0.081,84692423.87,629566755863.239,0.0001345249301702,1,1,lll,361572998420.317,1.0,0.0,,1.0,,,1.0,1.0,4.0
1517,1517,tc104,562,7.692307692307692,0.6153846153846153,77.70007770007768,0.8849557522123894,0.370239008043349,0.0731076923076923,0.132953212635897,12.465849474972334,2.3231394921161006,0.13,0.099,0.08,1.065,0.278,21542247.709,214861639668.173,0.0001002610225923,1,5,llh,776278114615.383,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
