,Unnamed: 0,tc,test #,kp,kd,ki,ess_step,IAE,ITAE,Kr,Tn,Tv,PR,RT,P-Eng,S-Eng,Eng-rel,osc_p,osc_s,parameter_code,eng-diff,mr_RT,mr_PR,mr_ess_g,mr_IAE,mr_ITAE,mr_Eng_p_s,mr_EngS,mr_osc,total_one
1204,1204,tc104,280,7.692307692307692,0.0384615384615384,1098.9010989010987,0.8849557522123894,0.024612379624271,0.0003230769230769,0.13,0.007,0.005,1.57,0.05,373084106.044,3844720177953.763,9.703803886257408e-05,1,1,lll,-2853580423670.207,1.0,0.0,,1.0,,,0.0,1.0,3.0
1205,1205,tc104,281,16.666666666666668,0.0833333333333333,16666.666666666668,0.9433962264150942,0.0136930639376291,0.0001,0.06,0.001,0.005,1.579,0.047,4070361784.987,117970678917471.05,3.450316487399814e-05,1,1,hhl,-116979539163187.48,1.0,0.0,0.0,,0.0,0.0,,,1.0
1206,1206,tc104,282,11.11111111111111,0.0555555555555555,331.67495854063014,0.9174311926605504,0.0647108955277239,0.0022333333333333,0.09,0.0335,0.005,1.406,0.111,81729341.918,221126092352.223,0.0003696051472198,1,1,ell,770013661931.333,1.0,0.0,1.0,0.0,0.0,0.0,,,2.0
1207,1207,tc104,283,10.0,0.25,769.2307692307693,0.9090909090909091,0.0855131568824353,0.0038999999999999,0.1,0.013,0.025,1.239,0.08,93416481.672,540353308189.273,0.0001728803733709,1,1,lll,450786446094.283,1.0,0.0,,1.0,,,1.0,1.0,4.0
1208,1208,tc104,284,7.142857142857142,0.0714285714285714,193.05019305019303,0.8771929824561403,0.077113089494771,0.0031714285714285,0.14,0.037,0.01,1.298,0.096,77919185.289,407125063744.829,0.0001913888193772,1,1,lll,584014690538.727,1.0,0.0,,1.0,,,1.0,1.0,4.0
1209,1209,tc104,285,14.285714285714285,0.7857142857142857,1785.7142857142856,0.9345794392523364,0.1189237450758137,0.0075428571428571,0.07,0.008,0.055,1.024,0.11,55598213.399,388564873988.057,0.0001430860510585,1,1,hhh,602574880295.499,1.0,1.0,0.0,0.0,0.0,1.0,,,3.0
1210,1210,tc104,286,3.333333333333333,0.2,71.68458781362007,0.7692307692307692,0.1446547614148943,0.0111599999999999,0.3,0.0465,0.06,1.032,0.182,33867582.819,674237383278.277,5.023094782186215e-05,1,3,lll,316902371005.27905,0.0,1.0,,0.0,,,1.0,1.0,3.0
1211,1211,tc104,287,6.666666666666667,0.3666666666666667,277.77777777777777,0.8695652173913044,0.1407124727947029,0.01056,0.15,0.024,0.055,1.054,0.132,45191053.33,460108567550.837,9.82182391659266e-05,1,1,lll,531031186732.71906,0.0,0.0,,0.0,,,1.0,1.0,2.0
1212,1212,tc104,288,10.0,0.25,196.07843137254903,0.9090909090909091,0.1693738468595432,0.0152999999999999,0.1,0.051,0.025,1.214,0.15,43842103.873,166218430878.76,0.0002637619886147,1,1,lll,824921323404.796,0.0,0.0,,0.0,,,1.0,1.0,2.0
1213,1213,tc104,289,16.666666666666668,0.1666666666666666,305.81039755351685,0.9433962264150942,0.1429597845549579,0.0109,0.06,0.0545,0.01,1.316,0.182,41754433.697,68788284223.9,0.0006069992029615,1,1,hll,922351470059.656,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1214,1214,tc104,28,7.142857142857142,0.0714285714285714,432.90043290043286,0.8771929824561403,0.0514954921744196,0.0014142857142857,0.14,0.0165,0.01,1.396,0.066,143681001.369,921897010387.94,0.0001558536363064,1,1,lll,69242743895.61609,1.0,0.0,,1.0,,,1.0,1.0,4.0
1215,1215,tc104,290,4.545454545454546,0.0454545454545454,4545.454545454546,0.819672131147541,0.0101129979369486,5.454545454545455e-05,0.22,0.001,0.01,1.322,0.047,3354695076.672,153811486108070.78,2.1810432767777367e-05,1,1,lhl,-152820346353787.22,1.0,0.0,1.0,1.0,0.0,0.0,,,3.0
1216,1216,tc104,291,11.11111111111111,0.3888888888888889,793.6507936507936,0.9174311926605504,0.1106797181058932,0.0065333333333333,0.09,0.014,0.035,1.165,0.095,70005653.569,362442963865.485,0.0001931494346652,1,1,ell,628696790418.071,1.0,0.0,1.0,1.0,1.0,1.0,,,5.0
1217,1217,tc104,292,4.545454545454546,0.3636363636363637,174.82517482517486,0.819672131147541,0.1458517304413193,0.0113454545454545,0.22,0.026,0.08,1.004,0.195,33317848.124,636368170139.811,5.235624546821696e-05,1,3,lll,354771584143.745,0.0,1.0,,0.0,,,1.0,1.0,3.0
1218,1218,tc104,293,3.333333333333333,0.0333333333333333,196.078431372549,0.7692307692307692,0.0357071421427142,0.00068,0.3,0.017,0.01,1.227,0.058,134008141.444,1307280285108.641,0.000102509112216,1,1,lll,-316140530825.0851,1.0,0.0,,1.0,,,0.0,1.0,3.0
1219,1219,tc104,294,6.25,0.15625,1562.5,0.8620689655172414,0.0375,0.00075,0.16,0.004,0.025,1.013,0.052,133581439.489,2870962699658.742,4.652844828143472e-05,3,3,lhl,-1879822945375.186,1.0,1.0,1.0,1.0,0.0,0.0,,,4.0
1220,1220,tc104,295,8.333333333333334,0.3333333333333333,1190.4761904761906,0.8928571428571428,0.0724568837309472,0.0028,0.12,0.007,0.04,1.006,0.081,78728661.721,961282304802.771,8.18996264964567e-05,1,1,lll,29857449480.785034,1.0,1.0,,1.0,,,1.0,1.0,5.0
1221,1221,tc104,296,20.0,0.5,1428.5714285714284,0.9523809523809523,0.1254990039801113,0.0084,0.05,0.014,0.025,1.346,0.111,79083484.24,185510096058.905,0.000426302858551,1,1,hhl,805629658224.651,1.0,0.0,0.0,,1.0,1.0,,,3.0
1222,1222,tc104,297,14.285714285714285,0.5714285714285714,714.2857142857142,0.9345794392523364,0.1603567451474546,0.0137142857142857,0.07,0.02,0.04,1.194,0.126,53216985.349,162686530342.268,0.0003271136537059,1,1,hlh,828453223941.2881,1.0,0.0,1.0,,,1.0,,,3.0
1223,1223,tc104,298,10.0,0.8,571.4285714285713,0.9090909090909091,0.1774823934929885,0.0168,0.1,0.0175,0.08,1.017,0.177,34599989.081,254774630283.037,0.0001358062576425,1,3,llh,736365124000.519,0.0,1.0,0.0,1.0,1.0,1.0,,,4.0
1224,1224,tc104,299,6.25,0.375,416.6666666666667,0.8620689655172414,0.1124999999999999,0.0067499999999999,0.16,0.015,0.06,1.01,0.136,46783448.854,579808549063.756,8.068775275829138e-05,1,1,lll,411331205219.80005,0.0,1.0,,0.0,,,1.0,1.0,3.0
1225,1225,tc104,29,4.545454545454546,0.2727272727272727,363.6363636363636,0.819672131147541,0.0875811312181713,0.004090909090909,0.22,0.0125,0.06,1.0,0.148,46622509.108,635836192199.35,7.332471740360247e-05,1,1,lll,355303562084.20605,0.0,1.0,,1.0,,,1.0,1.0,4.0
1226,1226,tc104,2,14.285714285714285,0.0,484.26150121065376,div0,0.004090909090909,0.004090909090909,0.07,0.0295,0.0,1.498,0.116,95653770.649,185719490697.101,0.0005150443299729,1,1,hll,805420263586.4551,1.0,0.0,1.0,0.0,0.0,1.0,,,3.0
1227,1227,tc104,300,7.142857142857142,0.0714285714285714,97.84735812133071,0.8771929824561403,0.1083150167665723,0.0062571428571428,0.14,0.073,0.01,1.199,0.134,47722390.531,288094404977.206,0.000165648446157,1,1,lll,703045349306.3501,0.0,0.0,,0.0,,,1.0,1.0,2.0
1228,1228,tc104,301,8.333333333333334,0.0416666666666666,152.90519877675845,0.8928571428571428,0.0714798922774789,0.002725,0.12,0.0545,0.005,1.289,0.12,59877568.077,250187446851.816,0.0002393308250691,1,1,lll,740952307431.74,1.0,0.0,,1.0,,,1.0,1.0,4.0
1229,1229,tc104,302,10.0,0.35,740.7407407407408,0.9090909090909091,0.1031079531365064,0.00567,0.1,0.0135,0.035,1.143,0.09,72067655.723,441658748719.454,0.0001631749760011,1,1,lll,549481005564.10205,1.0,0.0,,0.0,,,1.0,1.0,3.0
1230,1230,tc104,303,8.333333333333334,0.4583333333333333,574.7126436781609,0.8928571428571428,0.122282971013956,0.007975,0.12,0.0145,0.055,1.035,0.12,50625179.679,457621085474.574,0.0001106268510912,1,1,lll,533518668808.98206,1.0,1.0,,0.0,,,1.0,1.0,4.0
1231,1231,tc104,304,3.333333333333333,0.0,33.333333333333336,div0,0.007975,0.007975,0.3,0.1,0.0,1.045,0.133,46749576.324,563861183945.118,8.290972610831508e-05,1,1,lll,427278570338.438,0.0,1.0,,1.0,,,1.0,1.0,4.0
1232,1232,tc104,305,16.666666666666668,0.4166666666666667,564.9717514124294,0.9433962264150942,0.1663016836956259,0.01475,0.06,0.0295,0.025,1.306,0.146,53476653.55,102514533848.189,0.0005216494826888,1,1,hll,888625220435.3671,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1233,1233,tc104,306,20.0,0.1,307.6923076923077,0.9523809523809523,0.1209338662244782,0.0077999999999999,0.05,0.065,0.005,1.313,0.216,34771268.459,45113395009.091,0.0007707526434663,1,1,hll,946026359274.4651,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1234,1234,tc104,307,11.11111111111111,0.4444444444444444,370.3703703703704,0.9174311926605504,0.1732050807568877,0.0159999999999999,0.09,0.03,0.04,1.175,0.138,46611070.397,174209192286.305,0.0002675580420601,1,1,ell,816930561997.251,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
1235,1235,tc104,308,7.142857142857142,0.2857142857142857,274.72527472527474,0.8771929824561403,0.1292837411057001,0.0089142857142857,0.14,0.026,0.04,1.114,0.114,53796263.048,410710271881.374,0.0001309834857588,1,3,lll,580429482402.182,1.0,0.0,,0.0,,,1.0,1.0,3.0
1236,1236,tc104,309,6.666666666666667,0.0,100.25062656641605,div0,0.0089142857142857,0.0089142857142857,0.15,0.0665,0.0,1.256,0.111,61494413.786,358032201452.227,0.000171756656347,1,1,lll,633107552831.3291,1.0,0.0,,1.0,,,1.0,1.0,4.0
1237,1237,tc104,30,4.3478260869565215,0.1521739130434782,43.917435221783045,0.8130081300813008,0.1841106708760651,0.0180782608695652,0.23,0.099,0.035,1.064,0.18,34960981.179,581863321271.547,6.008452483755068e-05,1,1,lll,409276433012.00903,0.0,0.0,,0.0,,,1.0,1.0,2.0
1238,1238,tc104,310,11.11111111111111,0.611111111111111,118.2033096926714,0.9174311926605504,0.3595135602449509,0.0689333333333333,0.09,0.094,0.055,1.113,0.257,22971219.057,105124529045.688,0.000218514358785,1,3,elh,886015225237.868,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1239,1239,tc104,311,11.11111111111111,0.6666666666666666,411.522633744856,0.9174311926605504,0.201246117974981,0.0216,0.09,0.027,0.06,1.096,0.157,37822867.705,168718039899.29,0.0002241779701066,1,1,elh,822421714384.266,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1240,1240,tc104,312,4.3478260869565215,0.1521739130434782,181.15942028985503,0.8130081300813008,0.0906498279333602,0.0043826086956521,0.23,0.024,0.035,1.069,0.103,58588735.262,588786655636.527,9.95075800395998e-05,1,1,lll,402353098647.02905,1.0,0.0,,1.0,,,1.0,1.0,4.0
1241,1241,tc104,313,6.666666666666667,0.3666666666666667,416.6666666666667,0.8695652173913044,0.1148912529307605,0.00704,0.15,0.016,0.055,1.026,0.123,50157457.347,576506726470.193,8.700238010075201e-05,1,1,lll,414633027813.36304,1.0,1.0,,0.0,,,1.0,1.0,4.0
1242,1242,tc104,314,10.0,0.6,689.655172413793,0.9090909090909091,0.1399106857963322,0.0104399999999999,0.1,0.0145,0.06,1.039,0.13,46073615.564,327815689433.967,0.0001405473168278,1,1,llh,663324064849.5891,0.0,1.0,0.0,1.0,1.0,1.0,,,4.0
1243,1243,tc104,315,16.666666666666668,0.6666666666666667,740.7407407407409,0.9433962264150942,0.1837117307087383,0.018,0.06,0.0225,0.04,1.22,0.141,49127854.453,115039161844.542,0.0004270533065895,1,1,hlh,876100592439.014,0.0,0.0,1.0,,,1.0,,,2.0
1244,1244,tc104,316,14.285714285714285,0.7857142857142857,560.2240896358543,0.9345794392523364,0.2123213534782998,0.0240428571428571,0.07,0.0255,0.055,1.137,0.157,39285645.05,118198400031.978,0.0003323703623684,1,1,hlh,872941354251.578,0.0,0.0,1.0,,,1.0,,,2.0
1245,1245,tc104,317,6.666666666666667,0.0,6666.666666666667,div0,0.0240428571428571,0.0240428571428571,0.15,0.001,0.0,1.744,0.047,4888010301.009,134064092993829.8,3.64602496600933e-05,1,1,lhl,-133072953239546.23,1.0,0.0,0.0,1.0,1.0,0.0,,,3.0
1246,1246,tc104,318,7.692307692307692,0.6153846153846153,233.10023310023303,0.8849557522123894,0.2137575909583276,0.0243692307692307,0.13,0.033,0.08,1.043,0.193,30819472.759,284628486800.761,0.0001082796493963,1,3,llh,706511267482.795,0.0,1.0,0.0,1.0,1.0,1.0,,,4.0
1247,1247,tc104,319,20.0,0.0,1000.0,div0,0.0243692307692307,0.0243692307692307,0.05,0.02,0.0,1.594,0.116,127029155.797,203174614014.252,0.0006252215928319,1,1,hll,787965140269.304,1.0,0.0,1.0,0.0,1.0,1.0,,,4.0
1248,1248,tc104,31,7.142857142857142,0.1785714285714285,75.98784194528875,0.8771929824561403,0.1943395408630398,0.0201428571428571,0.14,0.094,0.025,1.127,0.176,34473680.449,259486810170.838,0.0001328533054389,1,1,lll,731652944112.718,0.0,0.0,,0.0,,,1.0,1.0,2.0
1249,1249,tc104,320,7.692307692307692,0.2692307692307692,229.6211251435132,0.8849557522123894,0.1424544461600592,0.0108230769230769,0.13,0.0335,0.035,1.154,0.122,51360296.236,316959423865.669,0.000162040603209,1,1,lll,674180330417.887,1.0,0.0,,0.0,,,1.0,1.0,3.0
1250,1250,tc104,321,7.692307692307692,0.3076923076923076,160.25641025641025,0.8849557522123894,0.1822930860750599,0.0177230769230769,0.13,0.048,0.04,1.135,0.15,40640207.376,262941822639.472,0.0001545596929695,1,3,lll,728197931644.084,0.0,0.0,,0.0,,,1.0,1.0,2.0
1251,1251,tc104,322,8.333333333333334,0.2083333333333333,1515.1515151515152,0.8928571428571428,0.0507752400289747,0.001375,0.12,0.0055,0.025,1.108,0.055,128691370.472,1696725735940.177,7.584689012846882e-05,1,1,lhl,-705585981656.621,1.0,0.0,1.0,1.0,0.0,0.0,,,3.0
1252,1252,tc104,323,7.692307692307692,0.0,290.27576197387515,div0,0.001375,0.001375,0.13,0.0265,0.0,1.489,0.078,138494841.288,593899312166.835,0.0002331958270547,1,1,lll,397240442116.72107,1.0,0.0,,1.0,,,1.0,1.0,4.0
1253,1253,tc104,324,20.0,0.2,769.2307692307693,0.9523809523809523,0.1081665382639196,0.0062399999999999,0.05,0.026,0.01,1.443,0.138,73239012.293,107345430305.668,0.0006822741506969,1,1,hll,883794323977.8881,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1254,1254,tc104,325,14.285714285714285,0.8571428571428571,1058.2010582010582,0.9345794392523364,0.1613558622601431,0.0138857142857142,0.07,0.0135,0.06,1.064,0.132,45040373.905,200797624628.309,0.0002243073043736,1,1,hlh,790342129655.2471,0.0,0.0,1.0,,,0.0,,,1.0
1255,1255,tc104,326,11.11111111111111,0.6666666666666666,1307.18954248366,0.9174311926605504,0.1129158979063621,0.0068,0.09,0.0085,0.06,1.006,0.127,52139579.878,505861820238.807,0.0001030707948138,1,1,elh,485277934044.749,0.0,1.0,1.0,1.0,1.0,1.0,,,5.0
1256,1256,tc104,327,7.142857142857142,0.3928571428571428,2857.142857142857,0.8771929824561403,0.0470087377896006,0.0011785714285714,0.14,0.0025,0.055,1.006,0.127,112844568.055,8218171846725.845,1.3731103481360977e-05,9,9,lhl,-7227032092442.289,0.0,1.0,1.0,1.0,0.0,0.0,,,3.0
1257,1257,tc104,328,11.11111111111111,0.0555555555555555,823.0452674897119,0.9174311926605504,0.0410791918128874,0.0009,0.09,0.0135,0.005,1.569,0.072,196593189.261,815614117421.335,0.000241037011329,1,1,ell,175525636862.22107,1.0,0.0,1.0,0.0,0.0,1.0,,,3.0
1258,1258,tc104,329,6.25,0.5,148.8095238095238,0.8620689655172414,0.2173706511928416,0.0252,0.16,0.042,0.08,1.042,0.202,29985003.502,396910477765.464,7.55460114603431e-05,1,3,lll,594229276518.092,0.0,1.0,,0.0,,,1.0,1.0,3.0
1259,1259,tc104,32,4.545454545454546,0.25,73.31378299120236,0.819672131147541,0.1867484939698309,0.0186,0.22,0.062,0.055,1.06,0.178,34532714.075,593436409143.413,5.81910943496806e-05,1,3,lll,397703345140.14307,0.0,0.0,,0.0,,,1.0,1.0,2.0
1260,1260,tc104,330,6.666666666666667,0.0,158.7301587301587,div0,0.0186,0.0186,0.15,0.042,0.0,1.362,0.089,91691677.691,469595716240.442,0.0001952566314383,1,1,lll,521544038043.114,1.0,0.0,,1.0,,,1.0,1.0,4.0
1261,1261,tc104,331,10.0,0.1,714.2857142857142,0.9090909090909091,0.0561248608016091,0.00168,0.1,0.014,0.01,1.458,0.072,151477671.214,723522972373.519,0.0002093612462878,1,1,lll,267616781910.037,1.0,0.0,,1.0,,,1.0,1.0,4.0
1262,1262,tc104,332,7.142857142857142,0.0714285714285714,476.19047619047615,0.8771929824561403,0.0490990253030982,0.0012857142857142,0.14,0.015,0.01,1.402,0.064,152587151.616,1006823157150.372,0.0001515530811268,1,1,lll,-15683402866.815918,1.0,0.0,,1.0,,,0.0,1.0,3.0
1263,1263,tc104,333,7.142857142857142,0.2857142857142857,136.05442176870747,0.8771929824561403,0.1837117307087383,0.018,0.14,0.0525,0.04,1.126,0.152,39744739.023,293238133999.03,0.0001355374162322,1,3,lll,697901620284.526,0.0,0.0,,0.0,,,1.0,1.0,2.0
1264,1264,tc104,334,11.11111111111111,0.1111111111111111,185.1851851851852,0.9174311926605504,0.1224744871391589,0.008,0.09,0.06,0.01,1.271,0.154,45717129.677,135487392877.197,0.0003374271857045,1,1,ell,855652361406.359,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
1265,1265,tc104,335,4.545454545454546,0.1818181818181818,1515.1515151515152,0.819672131147541,0.0350324524872685,0.0006545454545454,0.22,0.003,0.04,1.016,0.123,128440519.44,8766981089679.969,1.465048437154649e-05,9,9,lhl,-7775841335396.413,1.0,1.0,1.0,1.0,0.0,0.0,,,4.0
1266,1266,tc104,336,8.333333333333334,0.2916666666666667,308.641975308642,0.8928571428571428,0.1331117951197413,0.00945,0.12,0.027,0.035,1.16,0.114,55769626.52,315547509728.63,0.0001767392383098,1,1,lll,675592244554.926,1.0,0.0,,0.0,,,1.0,1.0,3.0
1267,1267,tc104,337,10.0,0.0,303.030303030303,div0,0.00945,0.00945,0.1,0.033,0.0,1.453,0.1,98644875.567,291106321927.718,0.0003388620175397,1,1,lll,700033432355.838,1.0,0.0,,1.0,,,1.0,1.0,4.0
1268,1268,tc104,338,4.545454545454546,0.0227272727272727,45.45454545454545,0.819672131147541,0.0715096941934194,0.0027272727272727,0.22,0.1,0.005,1.106,0.127,48748632.267,557905079044.03,8.737800406931363e-05,1,1,lll,433234675239.526,0.0,0.0,,1.0,,,1.0,1.0,3.0
1269,1269,tc104,339,6.25,0.15625,500.0,0.8620689655172414,0.0662912607362388,0.00234375,0.16,0.0125,0.025,1.142,0.07,95914761.544,851496870442.489,0.0001126425297302,1,1,lll,139642883841.06702,1.0,0.0,,1.0,,,1.0,1.0,4.0
1270,1270,tc104,33,4.545454545454546,0.0454545454545454,156.73981191222572,0.819672131147541,0.0544601605846796,0.0015818181818181,0.22,0.029,0.01,1.243,0.077,94222003.561,691249235002.718,0.0001363068467781,1,1,lll,299890519280.838,1.0,0.0,,1.0,,,1.0,1.0,4.0
1271,1271,tc104,340,20.0,0.2,322.5806451612903,0.9523809523809523,0.1670329308849006,0.0148799999999999,0.05,0.062,0.01,1.303,0.215,34474463.081,45505581408.149,0.0007575875752864,1,1,hll,945634172875.407,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1272,1272,tc104,341,11.11111111111111,0.8888888888888888,2020.2020202020203,0.9174311926605504,0.1048808848170151,0.0058666666666666,0.09,0.0055,0.08,1.0,0.189,43917061.176,761295604006.715,5.768726490060309e-05,5,27,ehh,229844150276.84106,0.0,1.0,1.0,0.0,0.0,0.0,,,
1273,1273,tc104,342,6.666666666666667,0.4,170.94017094017096,0.8695652173913044,0.1873499399519519,0.01872,0.15,0.039,0.06,1.069,0.163,36544237.0,359706655585.332,0.0001015945533188,1,3,lll,631433098698.2241,0.0,0.0,,0.0,,,1.0,1.0,2.0
1274,1274,tc104,343,20.0,0.0,416.6666666666667,div0,0.01872,0.01872,0.05,0.048,0.0,1.399,0.18,49186636.811,59185356561.843,0.0008310609189218,1,1,hll,931954397721.713,0.0,0.0,1.0,0.0,1.0,1.0,,,3.0
1275,1275,tc104,344,20.0,1.6,1481.4814814814815,0.9523809523809523,0.220454076850486,0.02592,0.05,0.0135,0.08,1.05,0.173,34180542.533,105768576348.681,0.0003231634925322,1,1,hhh,885371177934.875,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0
1276,1276,tc104,345,6.25,0.34375,130.20833333333334,0.8620689655172414,0.1926784886799769,0.0197999999999999,0.16,0.048,0.055,1.08,0.165,36298595.657,382641152505.947,9.486328226662928e-05,1,3,lll,608498601777.609,0.0,0.0,,0.0,,,1.0,1.0,2.0
1277,1277,tc104,346,4.3478260869565215,0.1521739130434782,149.92503748125935,0.8130081300813008,0.0996461129502147,0.005295652173913,0.23,0.029,0.035,1.077,0.109,54966001.49,573955183038.3,9.576706180965372e-05,1,3,lll,417184571245.256,1.0,0.0,,1.0,,,1.0,1.0,4.0
1278,1278,tc104,347,20.0,1.6,909.0909090909092,0.9523809523809523,0.2814249455894057,0.0422399999999999,0.05,0.022,0.08,1.09,0.196,30166359.987,67997226595.068,0.0004436410350475,1,1,hlh,923142527688.488,0.0,0.0,1.0,,,1.0,,,2.0
1279,1279,tc104,348,16.666666666666668,0.5833333333333335,396.8253968253968,0.9433962264150942,0.2347871376374779,0.0294,0.06,0.042,0.035,1.237,0.183,37614315.734,71837138632.628,0.0005236054281944,1,1,hlh,919302615650.928,0.0,0.0,1.0,,,1.0,,,2.0
1280,1280,tc104,349,6.25,0.0,520.8333333333334,div0,0.0294,0.0294,0.16,0.012,0.0,1.636,0.053,368601281.023,2788011106638.208,0.0001322094019444,1,1,lll,-1796871352354.6519,1.0,0.0,,1.0,,,0.0,1.0,3.0
1281,1281,tc104,34,10.0,0.6,1250.0,0.9090909090909091,0.1039230484541326,0.00576,0.1,0.008,0.06,1.002,0.132,53764444.349,650788028840.754,8.261437206331281e-05,1,1,llh,340351725442.802,0.0,1.0,0.0,1.0,1.0,1.0,,,4.0
1282,1282,tc104,350,6.25,0.25,4166.666666666667,0.8620689655172414,0.0290473750965556,0.00045,0.16,0.0015,0.04,1.014,0.098,1337206218.819,135422294728120.38,9.874343227632e-06,39,39,lhl,-134431154973836.81,1.0,1.0,1.0,1.0,0.0,0.0,,,4.0
1283,1283,tc104,351,10.0,0.25,150.37593984962405,0.9090909090909091,0.1934069543734144,0.01995,0.1,0.0665,0.025,1.191,0.171,37122302.243,148773899833.131,0.0002495216048287,1,1,lll,842365854450.425,0.0,0.0,,0.0,,,1.0,1.0,2.0
1284,1284,tc104,352,8.333333333333334,0.5,248.75621890547265,0.8928571428571428,0.1941326865831718,0.0201,0.12,0.0335,0.06,1.081,0.16,36873647.067,250573337661.378,0.0001471571054252,1,3,lll,740566416622.178,0.0,0.0,,0.0,,,1.0,1.0,2.0
1285,1285,tc104,353,6.25,0.0625,403.2258064516129,0.8620689655172414,0.0466871234924577,0.0011625,0.16,0.0155,0.01,1.371,0.063,147785650.592,1035115532248.119,0.0001427721312142,1,1,lll,-43975777964.56299,1.0,0.0,,1.0,,,0.0,1.0,3.0
1286,1286,tc104,354,3.333333333333333,0.0166666666666666,180.1801801801802,0.7692307692307692,0.0263391343821318,0.0003699999999999,0.3,0.0185,0.005,1.315,0.056,160132558.905,1468089920247.149,0.0001090754433339,1,1,lll,-476950165963.5929,1.0,0.0,,1.0,,,0.0,1.0,3.0
1287,1287,tc104,355,6.666666666666667,0.4,325.2032520325203,0.8695652173913044,0.1358307770720612,0.00984,0.15,0.0205,0.06,1.036,0.137,44323826.742,502022799545.07,8.829046565647213e-05,1,1,lll,489116954738.486,0.0,1.0,,0.0,,,1.0,1.0,3.0
1288,1288,tc104,356,8.333333333333334,0.0416666666666666,980.3921568627452,0.8928571428571428,0.0282289744765905,0.000425,0.12,0.0085,0.005,1.574,0.053,314197964.317,2547478497546.827,0.0001233368464619,1,1,lll,-1556338743263.271,1.0,0.0,,1.0,,,0.0,1.0,3.0
1289,1289,tc104,357,14.285714285714285,0.0714285714285714,529.1005291005291,0.9345794392523364,0.0658732549240259,0.0023142857142857,0.07,0.027,0.005,1.464,0.115,91050174.453,189636656510.788,0.0004801296127461,1,1,hll,801503097772.7681,1.0,0.0,1.0,0.0,0.0,1.0,,,3.0
1290,1290,tc104,358,7.692307692307692,0.3076923076923076,427.35042735042737,0.8849557522123894,0.1116312611302876,0.0066461538461538,0.13,0.018,0.04,1.098,0.1,61023601.386,477483682279.604,0.0001278024855104,1,1,lll,513656072003.952,1.0,0.0,,0.0,,,1.0,1.0,3.0
1291,1291,tc104,359,6.666666666666667,0.1666666666666666,102.56410256410255,0.8695652173913044,0.1561249499599599,0.013,0.15,0.065,0.025,1.153,0.142,43448303.096,324781976267.351,0.0001337768295991,1,3,lll,666357778016.2051,0.0,0.0,,0.0,,,1.0,1.0,2.0
1292,1292,tc104,35,7.142857142857142,0.0,2380.9523809523807,div0,0.013,0.013,0.14,0.003,0.0,1.733,0.047,4651735281.367,101143730301391.12,4.5991335968187245e-05,1,1,lhl,-100152590547107.56,1.0,0.0,0.0,1.0,1.0,0.0,,,3.0
1293,1293,tc104,360,4.3478260869565215,0.1521739130434782,79.77662544874352,0.8130081300813008,0.1366028040962429,0.0099521739130434,0.23,0.0545,0.035,1.085,0.138,43818953.423,571969170354.493,7.661069108994466e-05,1,3,lll,419170583929.063,0.0,0.0,,0.0,,,1.0,1.0,2.0
1294,1294,tc104,361,10.0,0.35,1111.111111111111,0.9090909090909091,0.0841872912024136,0.00378,0.1,0.009,0.035,1.093,0.076,83584905.089,722416108261.374,0.0001157018844584,1,1,lll,268723646022.182,1.0,0.0,,1.0,,,1.0,1.0,4.0
1295,1295,tc104,362,3.333333333333333,0.0833333333333333,136.05442176870747,0.7692307692307692,0.0677772085586298,0.00245,0.3,0.0245,0.025,1.079,0.09,68172244.298,641068600299.441,0.0001063415744682,1,1,lll,350071153984.115,1.0,0.0,,1.0,,,1.0,1.0,4.0
1296,1296,tc104,363,6.666666666666667,0.3666666666666667,341.8803418803419,0.8695652173913044,0.1268365089396582,0.0085799999999999,0.15,0.0195,0.055,1.041,0.126,48054247.913,528544229531.904,9.091812042969122e-05,1,1,lll,462595524751.65204,1.0,1.0,,0.0,,,1.0,1.0,4.0
1297,1297,tc104,364,20.0,0.1,512.8205128205128,0.9523809523809523,0.0936749699759759,0.00468,0.05,0.039,0.005,1.412,0.165,55745961.166,70030600664.067,0.0007960228905276,1,1,hll,921109153619.489,0.0,0.0,1.0,0.0,0.0,1.0,,,2.0
1298,1298,tc104,365,7.692307692307692,0.1923076923076923,76.9230769230769,0.8849557522123894,0.2080125735844609,0.023076923076923,0.13,0.1,0.025,1.127,0.187,32258300.892,221611197279.225,0.0001455625947065,1,3,lll,769528557004.331,0.0,0.0,,0.0,,,1.0,1.0,2.0
1299,1299,tc104,366,4.545454545454546,0.0,216.4502164502165,div0,0.023076923076923,0.023076923076923,0.22,0.021,0.0,1.462,0.06,188443402.284,1286849224684.065,0.0001464378255582,1,1,lll,-295709470400.5089,1.0,0.0,,1.0,,,0.0,1.0,3.0
