,Unnamed: 0,tc,test #,kp,kd,ki,ess_step,IAE,ITAE,Kr,Tn,Tv,PR,RT,P-Eng,S-Eng,Eng-rel,osc_p,osc_s,parameter_code,eng-diff,mr_RT,mr_PR,mr_ess_g,mr_IAE,mr_ITAE,mr_Eng_p_s,mr_EngS,mr_osc,total_one
2048,2048,tc106,138,7.692307692307692,0.423076923076923,1025.6410256410256,0.8849557522123894,0.0844951068223662,0.0038076923076923,0.13,0.0075,0.055,1.109,0.446,105357435.238,6797814585228.838,1.5498721525434678e-05,1,1,lll,-5806674830945.282,0.0,0.0,,1.0,,,0.0,1.0,2.0
2049,2049,tc106,139,4.3478260869565215,0.0434782608695652,82.81573498964804,0.8130081300813008,0.0716649814429431,0.0027391304347826,0.23,0.0525,0.01,1.313,0.452,136573742.59,5247300257063.413,2.6027430468869683e-05,1,1,lll,-4256160502779.857,0.0,0.0,,1.0,,,0.0,1.0,2.0
2050,2050,tc106,13,7.142857142857142,0.3928571428571428,109.89010989010988,0.8771929824561403,0.2396984712985402,0.0306428571428571,0.14,0.065,0.055,1.396,0.498,135852079.855,3060534954290.766,4.4388344483548535e-05,1,1,lll,-2069395200007.21,0.0,0.0,,0.0,,,0.0,1.0,1.0
2051,2051,tc106,140,6.666666666666667,0.1666666666666666,101.010101010101,0.8695652173913044,0.1573213272255227,0.0132,0.15,0.066,0.025,1.421,0.484,143985696.135,3503795156600.403,4.109421062009337e-05,1,1,lll,-2512655402316.8467,0.0,0.0,,0.0,,,0.0,1.0,1.0
2052,2052,tc106,141,3.333333333333333,0.2,151.51515151515153,0.7692307692307692,0.0994987437106619,0.0052799999999999,0.3,0.022,0.06,1.115,0.446,103962301.585,6122217201418.05,1.698115211608629e-05,1,1,lll,-5131077447134.494,0.0,0.0,,1.0,,,0.0,1.0,2.0
2053,2053,tc106,142,7.142857142857142,0.5714285714285714,510.204081632653,0.8771929824561403,0.1341640786499873,0.0096,0.14,0.014,0.08,1.13,0.447,104936633.871,5844665892459.843,1.7954257061362212e-05,1,1,llh,-4853526138176.287,0.0,0.0,0.0,1.0,1.0,1.0,,,3.0
2054,2054,tc106,143,20.0,0.1,2666.666666666667,0.9523809523809523,0.0410791918128874,0.0009,0.05,0.0075,0.005,1.301,0.449,148015784.875,7397047351511.365,2.0010117259119264e-05,1,1,hhl,-6405907597227.81,0.0,0.0,0.0,,0.0,0.0,,,0.0
2055,2055,tc106,144,7.692307692307692,0.3076923076923076,197.2386587771203,0.8849557522123894,0.1643167672515498,0.0144,0.13,0.039,0.04,1.339,0.465,136908774.665,4276169002842.227,3.201668937172532e-05,1,1,lll,-3285029248558.671,0.0,0.0,,0.0,,,0.0,1.0,1.0
2056,2056,tc106,145,4.3478260869565215,0.0434782608695652,90.57971014492752,0.8130081300813008,0.0685248288864192,0.0025043478260869,0.23,0.048,0.01,1.302,0.45,135756984.54,5545306804243.906,2.4481419934439545e-05,1,1,lll,-4554167049960.351,0.0,0.0,,1.0,,,0.0,1.0,2.0
2057,2057,tc106,146,4.3478260869565215,0.0434782608695652,131.75230566534913,0.8130081300813008,0.05681778655989,0.0017217391304347,0.23,0.033,0.01,1.257,0.446,132095035.796,6604185088800.205,2.0001716187514964e-05,1,1,lll,-5613045334516.649,0.0,0.0,,1.0,,,0.0,1.0,2.0
2058,2058,tc106,147,14.285714285714285,1.1428571428571428,4761.9047619047615,0.9345794392523364,0.0878310065653679,0.0041142857142857,0.07,0.003,0.08,1.054,0.447,96337164.903,6342974390472.654,1.5188011013839411e-05,1,1,hhh,-5351834636189.099,0.0,0.0,0.0,1.0,1.0,1.0,,,3.0
2059,2059,tc106,148,6.25,0.25,93.98496240601504,0.8620689655172414,0.1934069543734144,0.01995,0.16,0.0665,0.04,1.386,0.48,137792248.529,3599242865243.53,3.8283676230799946e-05,1,1,lll,-2608103110959.9736,0.0,0.0,,0.0,,,0.0,1.0,1.0
2060,2060,tc106,149,7.692307692307692,0.4615384615384614,265.2519893899204,0.8849557522123894,0.173537847789422,0.0160615384615384,0.13,0.029,0.06,1.263,0.454,125725340.882,4936524017847.67,2.546839444666905e-05,1,1,lll,-3945384263564.114,0.0,0.0,,0.0,,,0.0,1.0,1.0
2061,2061,tc106,14,14.285714285714285,0.5714285714285714,151.9756838905775,0.9345794392523364,0.3476451392686842,0.0644571428571428,0.07,0.094,0.04,1.515,0.789,105814212.369,808093574144.213,0.0001309430191683,1,1,hlh,183046180139.34302,0.0,0.0,1.0,,,0.0,,,1.0
